,Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,media views,media engagements,date,time_extracted,Day,Month,Year
663,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis #suscipit,9932391841647250,2020-08-13 12:54:00+00:00,58.0,2.0,0.034482759,0.0,0,1.0,0.0,0,0,0,12.0,1.0,2020-08-13,12:54,13,8,2020
664,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien #nunc,5830928443232200,2020-08-13 12:33:00+00:00,791.0,12.0,0.01517067,0.0,1,2.0,1.0,0,0,8,0.0,0.0,2020-08-13,12:33,13,8,2020
665,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar #orci,908298171597008,2020-08-13 04:10:00+00:00,271.0,4.0,0.014760148,0.0,2,1.0,0.0,0,0,0,16.0,1.0,2020-08-13,04:10,13,8,2020
666,mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti #ultrices,5143601801052260,2020-08-13 04:02:00+00:00,196.0,7.0,0.035714286,0.0,1,3.0,0.0,0,0,1,9.0,2.0,2020-08-13,04:02,13,8,2020
667,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea #eu,1694563783883890,2020-08-13 03:58:00+00:00,117.0,3.0,0.025641026,0.0,1,2.0,0.0,0,0,0,18.0,0.0,2020-08-13,03:58,13,8,2020
668,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla #aliquet,9725514869844310,2020-08-13 03:47:00+00:00,86.0,3.0,0.034883721,0.0,1,2.0,0.0,0,0,0,0.0,0.0,2020-08-13,03:47,13,8,2020
669,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et #non,581132571784028,2020-08-13 02:31:00+00:00,99.0,3.0,0.03030303,0.0,1,2.0,0.0,0,0,0,0.0,0.0,2020-08-13,02:31,13,8,2020
670,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus #non,3448834791156880,2020-08-12 22:41:00+00:00,644.0,2.0,0.00310559,0.0,0,2.0,0.0,0,0,0,0.0,0.0,2020-08-12,22:41,12,8,2020
671,morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus #quam,1831075810205870,2020-08-12 19:18:00+00:00,221.0,3.0,0.013574661,0.0,0,1.0,1.0,0,0,1,0.0,0.0,2020-08-12,19:18,12,8,2020
672,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend #pede,8054321929694500,2020-08-12 19:18:00+00:00,253.0,1.0,0.003952569,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-08-12,19:18,12,8,2020
673,in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida #tortor,7963850683734200,2020-08-12 13:44:00+00:00,349.0,4.0,0.011461318,0.0,1,1.0,0.0,0,0,2,0.0,0.0,2020-08-12,13:44,12,8,2020
674,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis #nisl,4167634802901400,2020-08-12 13:38:00+00:00,1565.0,50.0,0.031948882,0.0,3,6.0,2.0,0,0,17,250.0,22.0,2020-08-12,13:38,12,8,2020
675,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros #erat,2911436337474530,2020-08-11 21:17:00+00:00,390.0,10.0,0.025641026,0.0,0,3.0,0.0,0,0,5,37.0,2.0,2020-08-11,21:17,11,8,2020
676,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede #risus,8789340741682560,2020-08-11 12:27:00+00:00,1669.0,71.0,0.042540443,5.0,0,13.0,2.0,23,1,27,0.0,0.0,2020-08-11,12:27,11,8,2020
677,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices #nunc,2845568647840440,2020-08-11 12:22:00+00:00,574.0,12.0,0.020905923,0.0,0,6.0,0.0,0,0,6,0.0,0.0,2020-08-11,12:22,11,8,2020
678,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut #id,4959589023508360,2020-08-11 00:35:00+00:00,173.0,2.0,0.011560694,0.0,0,2.0,0.0,0,0,0,0.0,0.0,2020-08-11,00:35,11,8,2020
679,sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut #at,7099946822348780,2020-08-11 00:28:00+00:00,74.0,3.0,0.040540541,0.0,1,1.0,0.0,0,0,1,0.0,0.0,2020-08-11,00:28,11,8,2020
680,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa #orci,1590771950275880,2020-08-11 00:21:00+00:00,142.0,4.0,0.028169014,0.0,1,3.0,0.0,0,0,0,0.0,0.0,2020-08-11,00:21,11,8,2020
681,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet #luctus,4789145324374680,2020-08-10 21:56:00+00:00,155.0,1.0,0.006451613,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-08-10,21:56,10,8,2020
682,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at #lacinia,725236126929250,2020-08-10 19:22:00+00:00,452.0,5.0,0.011061947,0.0,1,1.0,2.0,0,0,1,0.0,0.0,2020-08-10,19:22,10,8,2020
683,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus #in,7759146716209570,2020-08-10 17:42:00+00:00,689.0,1.0,0.001451379,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-08-10,17:42,10,8,2020
684,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin #aliquet,2765125273716970,2020-08-10 16:03:00+00:00,52.0,1.0,0.019230769,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-08-10,16:03,10,8,2020
685,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum #placerat,4203857143504300,2020-08-10 15:29:00+00:00,180.0,2.0,0.011111111,0.0,0,2.0,0.0,0,0,0,0.0,0.0,2020-08-10,15:29,10,8,2020
686,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut #aenean,4794600584043400,2020-08-10 14:40:00+00:00,1160.0,91.0,0.078448276,0.0,0,8.0,3.0,3,1,11,65.0,65.0,2020-08-10,14:40,10,8,2020
687,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi #rhoncus,8899542466643490,2020-08-10 13:39:00+00:00,898.0,64.0,0.071269488,0.0,4,9.0,0.0,0,0,11,40.0,40.0,2020-08-10,13:39,10,8,2020
688,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui #purus,3591744625394950,2020-08-10 13:39:00+00:00,3957.0,104.0,0.026282537,1.0,3,10.0,5.0,42,0,43,0.0,0.0,2020-08-10,13:39,10,8,2020
689,cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit #eu,1370027157096450,2020-08-10 13:16:00+00:00,1090.0,38.0,0.034862385,4.0,0,7.0,0.0,5,2,11,9.0,9.0,2020-08-10,13:16,10,8,2020
690,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien #dui,6230330776779520,2020-08-10 12:55:00+00:00,3746.0,399.0,0.106513615,1.0,8,45.0,9.0,0,2,53,281.0,281.0,2020-08-10,12:55,10,8,2020
691,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi #convallis,1183983629492790,2020-08-09 18:37:00+00:00,509.0,95.0,0.186640472,0.0,1,6.0,2.0,2,0,12,72.0,72.0,2020-08-09,18:37,9,8,2020
692,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non #nulla,3610284223031230,2020-08-08 13:43:00+00:00,44.0,4.0,0.090909091,0.0,1,0.0,0.0,0,0,3,0.0,0.0,2020-08-08,13:43,8,8,2020
693,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis #porta,8202018743112650,2020-08-07 17:34:00+00:00,36.0,3.0,0.083333333,0.0,0,2.0,0.0,0,0,1,0.0,0.0,2020-08-07,17:34,7,8,2020
694,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam #porttitor,4810998795840960,2020-08-07 16:14:00+00:00,16.0,1.0,0.0625,0.0,0,1.0,0.0,0,0,0,4.0,0.0,2020-08-07,16:14,7,8,2020
695,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales #platea,68598136042379,2020-08-07 12:59:00+00:00,66.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-08-07,12:59,7,8,2020
696,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit #velit,6430745353270840,2020-08-07 12:47:00+00:00,2166.0,122.0,0.056325023,0.0,5,6.0,3.0,19,0,13,76.0,76.0,2020-08-07,12:47,7,8,2020
697,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque #vel,711910588553927,2020-08-07 01:09:00+00:00,162.0,3.0,0.018518519,0.0,0,3.0,0.0,0,0,0,0.0,0.0,2020-08-07,01:09,7,8,2020
698,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo #in,9723167964455880,2020-08-06 20:01:00+00:00,521.0,26.0,0.049904031,1.0,0,5.0,0.0,1,0,2,224.0,17.0,2020-08-06,20:01,6,8,2020
699,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat #ac,7446157540313510,2020-08-06 19:59:00+00:00,208.0,9.0,0.043269231,0.0,1,3.0,2.0,0,0,2,51.0,1.0,2020-08-06,19:59,6,8,2020
700,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit #accumsan,2756635573838450,2020-08-06 18:20:00+00:00,408.0,8.0,0.019607843,0.0,1,3.0,0.0,0,0,1,133.0,3.0,2020-08-06,18:20,6,8,2020
701,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla #ligula,1641359877338190,2020-08-06 15:52:00+00:00,57.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-08-06,15:52,6,8,2020
702,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer #eget,9441491563687300,2020-08-06 15:47:00+00:00,406.0,5.0,0.012315271,0.0,3,1.0,0.0,0,0,1,0.0,0.0,2020-08-06,15:47,6,8,2020
703,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in #pulvinar,5948878890282700,2020-08-06 15:46:00+00:00,826.0,8.0,0.00968523,0.0,0,4.0,1.0,0,0,3,0.0,0.0,2020-08-06,15:46,6,8,2020
704,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend #eget,1703059666881610,2020-08-06 15:37:00+00:00,71.0,1.0,0.014084507,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-08-06,15:37,6,8,2020
705,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices #ultrices,6850083699642270,2020-08-06 15:35:00+00:00,67.0,2.0,0.029850746,0.0,1,0.0,0.0,0,0,1,0.0,0.0,2020-08-06,15:35,6,8,2020
706,in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in #cursus,9672612049357340,2020-08-06 15:33:00+00:00,101.0,5.0,0.04950495,0.0,2,2.0,0.0,0,0,1,0.0,0.0,2020-08-06,15:33,6,8,2020
707,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus #pharetra,7242276156384200,2020-08-06 15:30:00+00:00,37.0,5.0,0.135135135,0.0,0,3.0,0.0,0,0,2,0.0,0.0,2020-08-06,15:30,6,8,2020
708,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque #dictumst,7869150477529870,2020-08-06 15:26:00+00:00,83.0,2.0,0.024096386,0.0,1,1.0,0.0,0,0,0,0.0,0.0,2020-08-06,15:26,6,8,2020
709,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla #integer,947837946940685,2020-08-06 15:12:00+00:00,73.0,1.0,0.01369863,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-08-06,15:12,6,8,2020
710,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat #sapien,1260289889427860,2020-08-06 14:57:00+00:00,270.0,10.0,0.037037037,0.0,2,2.0,0.0,0,0,6,74.0,0.0,2020-08-06,14:57,6,8,2020
712,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac #libero,5807791825477150,2020-08-06 14:54:00+00:00,93.0,4.0,0.043010753,0.0,1,1.0,0.0,0,0,2,0.0,0.0,2020-08-06,14:54,6,8,2020
713,ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede #vestibulum,1754794004983450,2020-08-06 14:09:00+00:00,986.0,19.0,0.019269777,0.0,2,9.0,0.0,1,0,3,139.0,4.0,2020-08-06,14:09,6,8,2020
714,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et #mus,8265868042443760,2020-08-05 18:47:00+00:00,284.0,3.0,0.01056338,0.0,1,0.0,0.0,0,0,2,0.0,0.0,2020-08-05,18:47,5,8,2020
715,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc #penatibus,3627260909341390,2020-08-05 18:02:00+00:00,198.0,8.0,0.04040404,0.0,0,2.0,1.0,0,0,0,5.0,5.0,2020-08-05,18:02,5,8,2020
716,vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras #at,9079634388481550,2020-08-05 15:08:00+00:00,899.0,11.0,0.012235818,0.0,1,5.0,5.0,0,0,0,113.0,0.0,2020-08-05,15:08,5,8,2020
717,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus #id,8606794545336770,2020-08-05 14:21:00+00:00,313.0,1.0,0.003194888,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-08-05,14:21,5,8,2020
718,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc #nibh,1302305531135580,2020-08-05 14:00:00+00:00,246.0,3.0,0.012195122,0.0,0,1.0,0.0,0,0,0,38.0,2.0,2020-08-05,14:00,5,8,2020
719,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui #venenatis,8300388870564560,2020-08-05 12:53:00+00:00,1686.0,29.0,0.017200474,1.0,1,10.0,2.0,0,0,15,0.0,0.0,2020-08-05,12:53,5,8,2020
720,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae #nulla,7445020196323200,2020-08-05 12:40:00+00:00,540.0,7.0,0.012962963,0.0,0,1.0,2.0,4,0,0,0.0,0.0,2020-08-05,12:40,5,8,2020
721,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum #vestibulum,1404874215203390,2020-08-05 12:38:00+00:00,496.0,7.0,0.014112903,0.0,0,2.0,0.0,1,0,4,0.0,0.0,2020-08-05,12:38,5,8,2020
722,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna #neque,4829686675677520,2020-08-05 03:11:00+00:00,277.0,3.0,0.010830325,0.0,0,2.0,0.0,0,0,1,0.0,0.0,2020-08-05,03:11,5,8,2020
723,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #diam,6065339554136140,2020-08-05 01:52:00+00:00,26.0,1.0,0.038461538,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-08-05,01:52,5,8,2020
724,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla #penatibus,780575189111049,2020-08-05 00:30:00+00:00,366.0,12.0,0.032786885,0.0,1,2.0,2.0,6,0,0,1.0,1.0,2020-08-05,00:30,5,8,2020
725,integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus #in,42465358697654,2020-08-04 19:03:00+00:00,197.0,3.0,0.015228426,0.0,0,1.0,0.0,0,0,1,64.0,1.0,2020-08-04,19:03,4,8,2020
726,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in #erat,8424664940699350,2020-08-04 18:23:00+00:00,151.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-08-04,18:23,4,8,2020
727,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus #ante,8894715350905360,2020-08-04 17:01:00+00:00,631.0,19.0,0.030110935,0.0,1,2.0,0.0,11,0,5,0.0,0.0,2020-08-04,17:01,4,8,2020
728,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed #potenti,2199279301869320,2020-08-04 15:26:00+00:00,614.0,1.0,0.001628664,0.0,0,0.0,0.0,1,0,0,0.0,0.0,2020-08-04,15:26,4,8,2020
729,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet #quam,6829906115705980,2020-08-04 15:05:00+00:00,535.0,14.0,0.026168224,0.0,0,3.0,0.0,0,0,6,162.0,5.0,2020-08-04,15:05,4,8,2020
730,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut #libero,6668334619178200,2020-08-04 13:07:00+00:00,347.0,8.0,0.023054755,0.0,0,7.0,0.0,0,0,1,0.0,0.0,2020-08-04,13:07,4,8,2020
